Speaker,Dialogue,File_ID
JFB027,<ds>ふーん</ds>、<ds>へー</ds>、仲いいんじゃん、結構。,313
JM028,だって人名3さんと俺、1年とき英語のクラス、席前と後ろだったし。,313
JFB027,<ds>そうなんだ</ds>。,313
JM028,リスニングで。,313
JFB027,<ds>ふーん</ds>。 どうからんでんの?、ほかの2人に。,313
JM028,ほかの2人?、,313
JFB027,<ds>うん</ds>,313
JM028,人名4君はいじめる、人名4君は、<ds>あのー</ds>“女の子にアプローチしなよー”みたいな話を今日してて、,313
JFB027,<ds>うん</ds>,313
JM028,<ds>ちょっと</ds>“人名2姓さんにメール送ればいいんだよ”って、“用はないけど、<ds>ねー</ds>今夜暇?とかってメール送ればいいんだよ”とか“やーそんなことできないよー”とか言って。,313
JFB027,<ds>ふーん</ds>、で、人名2名前ちゃんは?。,313
JM028,で、人名2姓さんは、,313
JFB027,<ds>うん</ds>,313
JM028,<ds>あの</ds>…、,313
JFB027,医学部。,313
JM028,<ds>あー</ds>“医学部どうなの?”って言って、“<ds>え</ds>?<ds>え</ds>?”って。,313
JFB027,かわいいよねー。,313
JM028,<ds>うん</ds>、<ds>いや</ds>。,313
JFB027,<ds>あ</ds>、でも苦手なんだっけ?。,313
JM028,<ds>うん</ds>、<ds>あ</ds>、でもね、最近ちょっとー、オーケーになってきた。,313
JFB027,ほんと?。,313
JM028,<ds>うん</ds>。,313
JFB027,やーいい子だよ。,313
JM028,<ds>うん</ds>、じゃあ、いいねってこう、,313
JFB027,<ds>うん</ds>,313
JM028,お金も将来有望だしね。,313
JFB027,<ds>うん</ds>、<ds>ね</ds>、いいね、いいよね。 <ds>うん</ds>、いらした。,313
JM028,<ds>あ</ds>、ほんと?。,313
JFB027,終了ー。,313
JM028,JFB027名字さんの恋愛話でした。,313
JM052,<ds>えー</ds>、よろしくお願いしまーす。,315
JM093,お願いしまーす。,315
JM052,<ds>えっと</ds>、先に、で、自己紹介のほうを。,315
JM093,<ds>ああ</ds>、<ds>はい</ds>。,315
JM052,どー、<ds>えー</ds>、すーなんて言えばいいんだろう。,315
JM093,いきなり。,315
JM052,<ds>えーっと</ds>、この、西武池袋線の、地名1から2駅か3駅かの、地名2っていう所に大学がある、<ds>あの</ds>、大学名1っていう所に、,315
JM093,<ds>あー</ds><ds>あー</ds><ds>あー</ds>。,315
JM052,通う4年生の、JM052フルネームと申します。 よろしくお願いします。,315
JM093,お願いします。 <ds>えっと</ds>僕は、なん、なんでしよう、。 大学名22年、学科名1のJM093フルネームです。,315
JM052,お願いします。 大学名2の略称ってことはー、キャンパスがいろんなところに。,315
JM093,いろんなとこにあるんすけど、<ds>あの</ds>、地名3の、タックルのところです、僕は。,315
JM052,く<ds>あっ</ds><ds>はっ</ds><ds>はっ</ds><ds>はっ</ds><ds>はっ</ds>。,315
JM093,地名3のとこです。,315
JM052,就活でめちゃめちゃいじられるだろうにっていう。,315
JM093,<ds>あー</ds><ds>あー</ds><ds>あー</ds>。,315
JM052,全然関係ないのに、大学名2の略称言っただけでタックルって言われた友達がいるんで、大学名2の略称の。,315
JM093,<ds>あー</ds>、でも、<ds>そうですよねー</ds>。,315
JM052,法学部かなんかだったけど、いるんで。 <ds>まあ</ds>、たぶんもう2年後にはでももみ消されてるのねと思って。,315
JM093,<ds>うーん</ds>。 <ds>そうなんです</ds>。 成人式でもみんなに言われますよ。 “<ds>あー</ds>、タックルねー”で。,315
JM052,ふふふふっ。,315
JM093,もう、飽き。,315
JM052,<ds>そーうですね</ds>。,315
JM093,その話、飽きたーって。,315
JM052,今年‘ことし’、今年度中は絶対言われるよね。,315
JM093,<ds>うーん</ds>、言われるー。,315
JM052,友達にも“おー、タックル大学”とか言ってますからね。,315
JM093,<ds>そう</ds>、うふふふふふ。,315
JM052,あと、タックルが、<ds>あのー</ds>、あれ、<ds>ま</ds>、タックルとパワハラがあれでしよ、<ds>あの</ds>、必修科目でしよとか、ふざけたことを言い散らして、,315
JM093,ふはははははははははは<ds>はっ</ds>。,315
JM052,飲んでるときなんか,315
JM093,<ds>あー</ds>,315
JM052,<ds>まあ</ds>、言い散らしたりとかもしますわね。,315
JM093,<ds>まー</ds>、わりと先に、いじられるいじられるでー。,315
JM052,そりゃ<ds>そうですよ</ds>ー。,315
JM093,<ds>うーん</ds>,315
JM052,逆に自分なんか高校は、<ds>まあ</ds>、千葉県なんすけどー、,315
JM093,<ds>はい</ds>,315
JM052,後輩とかにー、“<ds>え</ds>、先輩の大学ってどこにあるんですか”、地名2って言う、“<ds>え</ds>、どこすか、それ”って言って、返答に地名1の一部…<ds>あの</ds>、地名1から何駅とかー、地名4区って言ってもこいつ返答に困るんでー。,315
JM093,<ds>あー</ds>。,315
JM052,最初、<ds>あの</ds>、最近はもう、著名人名1の自宅のあるところって。,315
JM093,ふははははは<ds>はっ</ds><ds>はっ</ds>。,315
JM052,なんで地名2に住んでるみたいなんねー。,315
JM093,<ds>あっ</ds>、<ds>そうなんですか</ds>。,315
JM052,<ds>あのー</ds>、理由は簡単。 エコってついてるからっていう。,315
JM093,いーっ。,315
JM052,すごくくだらない理由で地名2に住んでるんでー。,315
JM093,くだらないなー。 くだらないつったら申し訳ない。,315
JM052,それでー、それを言うだけでー、<ds>あの</ds>、ウケは取れる。,315
JM093,<ds>あー</ds>、どこかは分かんないかもしんないけどー、でも<ds>まあー</ds>。,315
JM052,どっか分かんないけど、<ds>あー</ds>地名4区地名4区、あれで『帝一の國』のー、ロケ地ロケ地とか言って。 <ds>あ</ds>、実際にあったんですけど。,315
JM093,<ds>へー</ds>。,315
JM052,そういうのが、<ds>うん</ds>、でま、大学はまあ、自分なかではもうFラン‘Fランク’大学とか地味大学とか、もうさんざん連呼したんすよねー。 まわりがもうちっと‘<ds>ちょっと</ds>’、やっぱいいとこは、高校ーの,315
JM093,<ds>あー</ds>,315
JM052,友達だとやっぱMARCH‘マーチ’、早慶上智が当たり前なんで。 そこらへんでバカ大学だからしようがないとか言って、のわりに、就職早かったっすけどねー。 今年‘ことし’。,315
JM093,<ds>あっ</ds>、もう決まったんすか?。,315
JM052,<ds>あ</ds>、もう、<ds>えっと</ds>ー、4年生なんで、もう。 3年の、,315
JM093,<ds>あ</ds>、<ds>はい</ds>,315
JM052,3月からまあ、かい…の、自分たちのときは解禁で。,315
JM093,<ds>ああ</ds>,315
JM052,説明会,315
JM093,<ds>はい</ds><ds>はい</ds>,315
JM052,解禁で。 表向きは6月に、,315
JM093,<ds>はい</ds>,315
JM052,面接解禁で、10月に正式な内定っていうのが、表向きのスケジュールで。,315
JM093,表向きのね。,315
JM052,経団連言ってることよく分かんないですけど。,315
JM093,ふっふっふっ。,315
JM052,<ds>ま</ds>、3月に、説明会始まって、こういって、<ds>えーっと</ds>3月末にー1社面接があって。 ふっふっふっふっふっふっ。,315
JM093,早い。,315
JM052,早い、早い。,315
JM093,早いね。,315
JM052,で、1社すぐで、4月のー、17ぐらいには内定が出て。,315
JM093,<ds>えー</ds>っ、,315
JM052,<ds>いやー</ds>、ラッキーと思って。,315
JM093,<ds>はっ</ds><ds>えー</ds>‘早い’。,315
JM052,<ds>なんか</ds>、東証1部の、ちゃんとしたとこで、,315
JM093,<ds>えー</ds>,315
JM052,“<ds>あ</ds>、ラッキー”と思って。 こう、精神安定剤がす、すさまじくて。 ほかの会社行ってても、,315
JM093,<ds>はい</ds>,315
JM052,<ds>あの</ds>、実は1社内定もらってて、そこ迷ってるんですけどとか言うと、もうあれよあれと内定が出て。,315
JM093,<ds>えー</ds>っ。,315
JM052,で、いちよ‘一応’<ds>まー</ds>、2社、で、迷ってー、あとに決まったほうにしたんですけどー、,315
JM093,<ds>あー</ds>,315
JM052,なんでもう、“こんなに露骨になる?”、っていうぐらい、就職活動は楽でしたけど。 <ds>なんか</ds>、にせんにじゅーう‘2020’終わったら、オリンピック終わってからがやばいんじゃないかって言われてるんでー。,315
JM093,<ds>あー</ds>、なんか言われてますよね。,315
JM052,<ds>その</ds>、2年生ってことはー、就活ルール撤廃の時期なん…撤廃ー初年度なんでー。,315
JM093,<ds>うーん</ds>。,315
JM052,もしかすると、もっと早くなるかもしれない。 実力さえ、<ds>なんか</ds>、,315
JM093,<ds>あー</ds>,315
JM052,すごい高望みしなければー、<ds>なんか</ds>。 すごい高望みしなければ、どこにも就職はありましたね。 学歴な、いらなかったですもん。,315
JM093,<ds>えー</ds>、いらないんですか?。,315
JM052,大学聞かれなかった、なーって。,315
JM093,<ds>えー</ds>,315
JM052,中身を聞かれてー。 その1社目の、面接がほんとにもう、突っ込みどころ満載で、<ds>そう</ds>、最終面接に、<ds>なんか</ds>、自分と、<ds>ま</ds>、もう1人、女の子がいて、で面接官1人だったんすけど、,315
JM093,<ds>あー</ds>,315
JM052,こう、話しててー、なんか趣味とかー、<ds>なんか</ds>、,315
JM093,趣味。,315
JM052,サークルとか、資格とか、あとー、30歳になったときの、将来のビジョン教えてください,315
JM093,<ds>あー</ds>,315
JM052,とかいろいろ聞かれてー、普通に話してたらー、趣味で、この、音楽がとかどうのこうの話してたら、突然面接官からこう、“JM052姓さんはきっとー、素敵なお父さんになれます<ds>ね</ds>”っていう、謎のー、お墨付きをもらい。 なんかそのー、諸所にいたる、会話の部分がそうだったらしく、,315
JM093,<ds>あー</ds>,315
JM052,“<ds>はー</ds>”と思いながら内心、“<ds>いや</ds>、<ds>あの</ds>、素敵なお父さん以前に、<ds>あの</ds>、内定をくれ”って、,315
JM093,ふふふふふふっ、<ds>そうですね</ds>。,315
JM052,こう思いながら、,315
JM093,<ds>うん</ds>,315
JM052,話したりとかして。 で、そこで結局内定をもらえたんですけどー、,315
JM093,<ds>あー</ds>,315
JM052,<ds>ま</ds>、そこ、けっ、結局断ったんですけど、もー、なんだ、この人、と思って。 なんかよくいうのが、その面接のときとかに、面接官のネクタイらへんを見るといいぞ、みたいな、,315
JM093,<ds>あー</ds>,315
JM052,いうのを知ってたんですけど、ちよーっとここ気になってー、<ds>あの</ds>、面接官さん目を見て話してると思いきや、おれは<ds>あの</ds>、ここ見てるっていう、おでこ見てる、“<ds>ううん</ds>ーんと、薄いな、この人”みたいな。,315
JM093,じゃ結構、年いってるん?。,315
JM052,結構、いご、もう自分の父親世代、,315
JM093,<ds>あー</ds>,315
JM052,かなー、年代的にも。,315
JM093,<ds>ああ</ds>、でもそれ、その割に結構カジュアルの、,315
JM052,<ds>ああ</ds>、<ds>なんか</ds>、フランクでカジュアルで。,315
JM093,<ds>うーん</ds>,315
JM052,ふっ<ds>はっ</ds><ds>はっ</ds>はみたいな。 逆にもう一人の女の子なんか取り繕ったみたいな答えばっかだったんで、すげー‘すごい’突っ込まれてー、“<ds>うわ</ds>、やば‘やばい’”みたいな。,315
JM093,<ds>あー</ds><ds>あー</ds>,315
JM052,<ds>なんか</ds>、経験からいうと、受かろうと思ってしゃべると落ちる、,315
JM093,<ds>あー</ds>,315
JM052,取り繕うと。 なんで、<ds>まあ</ds>面接なんか、もう、“<ds>ああ</ds>、わたしこういう人間だから、いやなら断って”って、いう、ぐらいのメンタルじゃないとやられますね。 実際に自分そんな感じで。,315
JM093,<ds>あー</ds>,315
JM052,こんな感じで行ったら、受かったんで。 でもう1社のほうはー、先輩がいて、大学のサークルの。,315
JM093,<ds>あー</ds>,315
JM052,先輩がいて、その紹介で、なーなーでやってたらなんか内定出ちゃったっていう。,315
JM093,なーなーで。,315
JM052,っていう、いう感じなんですけどー、そこの会社もなんか面白くてー、<ds>あのー</ds>、3月、とか4月とかにー、,315
JM093,<ds>うーん</ds>,315
JM052,表向きは、相談会、就職活動相談会、,315
JM093,相談会、。,315
JM052,という名の面接をー、やってきて、<ds>でー</ds>、そこ、同じサークルだった友達も一緒に受けてー、最初に、,315
JM093,<ds>はい</ds>,315
JM052,一次、第一次相談会ありますんで来てください、つって行って、普通に,315
JM093,<ds>うーん</ds>,315
JM052,話して、第2回でー、<ds>あの</ds>、じ、学生時代に頑張ったことをまあ、5分くらいで自分でなんか、資料とかを用意してプレゼンしてくれと。,315
JM093,ほ-,315
JM052,<ds>まー</ds>、これがまあ、鬼門だろうなーと思ってー、で、そのあと、友達と話したら、おれ、一次のあと、一次のあとなにも言われなかったけどっつって、落ちて。,315
JM093,<ds>えー</ds>。,315
JM052,あんなに、条件ゆるいのに落ちて、や馬鹿だと思って。 しゅ、就活マナーとか全然身に着けてない、マナーっていうかその、たぶんどこの大学もそうなんすけど、学校の生協で売ってる履歴書じゃなきゃいけないんすよ。,315
JM093,<ds>あー</ds>。,315
JM052,学校の名前が入った。 それをやんなかったりとか、<ds>あのー</ds>、提出資料って折っちゃいけないのに、折って持って行ったりとかしてたら落ちたっていう、あほなやつがいて、いや落ちるんだなーとか思って、で、そのあとのプレゼンけっこう突っ込まれて、けっこう突っ込みどころ満載で、,315
JM093,<ds>へー</ds>,315
JM052,突っ込まれて、“<ds>あー</ds>、終わった終わったー”と思って、,315
JM093,ほ,315
JM052,もうそん時もほかの会社受かってたんで、,315
JM093,<ds>あー</ds>,315
JM052,でもう、あの会社で決まりだわと思ったら、こう来て。 次はね、<ds>あのー</ds>、ぜひとも社長だって言ったとき、“<ds>はー</ds>”って。,315
JM093,社長と?。,315
JM052,嘘やろみたいな。 で、<ds>まあ</ds>社長と会ったとき社長、人事部長、自分で、話して、“うわあ、やべー‘やばい’、社長だ”と思って普通に話してたら、<ds>まあ</ds>もうこれで落ちたらしようがない、社長だもんと思って。,315
JM093,<ds>あー</ds>,315
JM052,そしたらー、その場で内定が出るっていう。,315
JM093,<ds>えー</ds>、じゃ、急に内定出て?。,315
JM052,<ds>あのー</ds>、JM052姓くんよければ、<ds>あのー</ds>、もううちの会社はいりますかのはいの一言で、もう席用意しとくんで、,315
JM093,<ds>えー</ds>。,315
JM052,っていうのを、4月のにじゅうー、後半くらいに、出て、5月就活なしっ。,315
JM093,<ds>えー</ds>。,315
JM052,スーツ着てないって。 で6月1日‘ついたち’も、形式上、あの最初に受かった会社も6月1日‘ついたち’に、家に、内定通知書が届いて、,315
JM093,<ds>あー</ds>,315
JM052,で、もう一個の会社は6月1日‘ついたち’にー面接します、と。,315
JM093,<ds>はい</ds>,315
JM052,内定、でいって、なんかじゅう、そんとき11人いて、なんか1人15分ぐらいずつインターバルがあって、,315
JM093,<ds>うんうんうん</ds>,315
JM052,呼ばれてきて、で2番目だったんすけど行って、こう話して。 じゃあ、それは、う、これでは<ds>あのー</ds>、これより面接を始めます、よろしくお願いしまーす、さて、JM052姓くん、うちの会社に入りますか、 <ds>はい</ds>っ、以上で終わりますってこの、たった1分の面接を形式だけやって。,315
JM093,<ds>えー</ds>。,315
JM052,あと手続き、<ds>あの</ds>、はんことか,315
JM093,<ds>あー</ds>,315
JM052,そういう、手続きだけして終わりっていう。 すげえ‘すごい’ーこれ、今でも、絶対人生で忘れないっていう、このーめん、<ds>あのー</ds>面接。 こう、“<ds>はい</ds>っ、以上です”、終わり、やったーって。,315
JM093,<ds>えー</ds>、すごいなあ。,315
JM052,っていうのもあったりとかなんか、,315
JM093,<ds>あー</ds>,315
JM052,職業選ばなきゃ絶対楽だっていう。 <ds>ま</ds>、でも2年生かー、2年生のときになんか就活ってみると、あのたぶん100年後ぐらいだよね、感覚的には。,315
JM093,<ds>そうっすね</ds>、,315
JM052,<ds>うん</ds>,315
JM093,まだちょっと実感わかない。,315
JM052,全然わかない。 全然,315
JM093,<ds>ええ</ds>,315
JM052,わかなくていいの、100年後なんで。 に、1年生、大学1年生はフレッシュマンな1年生は、<ds>あの</ds>、3、000年後なんで、就活。,315
JM093,3、000年後‘ご’。,315
JM052,3、000年後‘ご’なんで、もう。 エジプトまでさかのぼんなきゃいけないんで。 で、2年生とき、100年ぐらい、100年後‘ご’ぐらいにしゅ、就活が控えてるってなって、3年生になると来年って自覚が芽生えて、,315
JM093,<ds>あー</ds>,315
JM052,4年生終わった瞬間にあのーあほんなるっていう。 偏差値が3で、“バナナ”とか言い始めるよ。 もう、偏差値がどんどん下がっていくって。,315
JM093,こわいなー、<ds>なんか</ds>、もう圧迫面接ってイメージしかないからー。,315
JM052,圧迫面接やるとこってブラックなんで。,315
JM093,<ds>うーん</ds>。,315
JM052,圧迫面接やられたら、”あ<ds>あー</ds>この会社ないわ”って思って、,315
JM093,<ds>あー</ds>,315
JM052,やめればいいんですよ。 なんでいろいろ手つけて、<ds>あ</ds>、ないわないわないわ、<ds>あ</ds>、ほか受かったんでいいですーみたいな。 なんかぜいたくでいいです。 <ds>なんか</ds>、“<ds>あ</ds>、申し訳ないです”とか言ってると身が持たないんで、,315
JM093,<ds>ああ</ds>,315
JM052,“<ds>ああ</ds>、<ds>うん</ds>、いんだよ別に”って、こう、<ds>ん</ds>もうさっぱりと、,315
JM093,さっぱり。,315
JM052,切ったほうが楽でしたね。 あとはー、なんか面接、決まんなかったやつが何人か、やっぱ、,315
JM093,<ds>あー</ds>,315
JM052,ゼミとかにもいてー、1番決まんなかったのが11月くらいまで、,315
JM093,<ds>はい</ds><ds>はい</ds><ds>はい</ds><ds>はい</ds>,315
JM052,ってやつがいたんですけどー。 “<ds>えっ</ds>、お前夏場もスーツにネクタイなの”とか、あおったりとか。 ゼミー、うちのゼミがちょっと特殊なゼミで、,315
JM093,<ds>はあ</ds>,315
JM052,男15、女1っていう、<ds>そう</ds>、特殊なゼミなのその。,315
JM093,わーお,315
JM052,どきっ、男だらけの、みたいな。,315
JM093,で。,315
JM052,感じで。 でも先生もですね。 <ds>その</ds>、,315
JM093,<ds>あー</ds>,315
JM052,人とー、代も、同じゼミだったって人なん,315
JM093,<ds>はい</ds><ds>はい</ds>,315
JM052,すけど。 その人なんですけど、お、のー、1人が高認試験でー、<ds>まあ</ds>今警視庁警視庁受かって、,315
JM093,<ds>へえー</ds>,315
JM052,っていうのが。 <ds>まあ</ds>、つわものは、<ds>まあ</ds>、<ds>は</ds>、夏休み明けくらいまで、ずっと勉強してた。,315
JM093,<ds>あ</ds><ds>あー</ds>。,315
JM052,で、もう1人が決まらなかった、でもう1人も決まん、ゲーム業界になって決まんなくって、最終的にまあIT業界に落ち着いたってやつ,315
JM093,<ds>あー</ds>,315
JM052,がいて、もう1人決まんないと。 <ds>ん</ds>でおれがー、最初に受かった会社を紹介しても落ちたとか言って、馬鹿じゃねえのお前みたいな。 で最終的にはゼミでいじられ続けるっていう。,315
JM093,かわいそう。,315
JM052,<ds>え</ds>、なにお前、しゅ、スーツ着てんの、みたいな。 なな、夏場はー、暑いんすけど、,315
JM093,<ds>うーん</ds>,315
JM052,ほんとに10月、11月だと涼しくなってくるんで逆にちようどいいっていう。,315
JM093,<ds>あー</ds>、逆に。,315
JM052,変な汗かくんすよ、あれ。 なんかこう、緊張するのがこう、こういうテーブルにこういう椅子でー、,315
JM093,<ds>あー</ds>,315
JM052,向こうとこうなって、やるとけっこう緊張するのか,315
JM093,<ds>うーん</ds>,315
JM052,汗は、変な汗をかきますね。,315
JM093,こえー‘こわい’。,315
JM052,<ds>ま</ds>、でも全然、大丈夫すよ。 <ds>あの</ds>、高望みしなければ大丈夫。 自分の実力相応のとこに行きゃ大丈夫です。,315
JM093,<ds>あー</ds>,315
JM093,<ds>いや</ds>、とりあえずはなんか資格だけ取ろうかなーと思って。 えいけーん‘英検’とかそっち、,315
JM052,<ds>あー</ds>,315
JM093,語学系統の。,315
JM052,とりあえず免許あれば大丈夫っすよ、ふふふ。,315
JM093,<ds>あー</ds>。,315
JM052,運転免許あれば、勝てますからどこでも。 <ds>なんか</ds>、,315
JM093,の免許必要。,315
JM052,会社によればー、ない、入社までに免許取ってこいとか、,315
JM093,<ds>へー</ds>,315
JM052,あったりとかするんで、営業だったりすると、,315
JM093,<ds>あー</ds>,315
JM052,車、車営業とか、こう、免許取ってこいって言われるんで。 免許持ってるだけで、とりあえず、免許しかもって、はい持ってないですー、って言っても全然、“<ds>ああ</ds>、大丈夫だねー”とか、言われたりとかするんで。 それはもうなんかおもしろかったなーっていう。 その内定先でー、内定先にまあ、結局同期15人なんす、けどー、,315
JM093,<ds>うーん</ds>,315
JM052,<ds>あの</ds>、最初に話しかけた人が、まさかのー、2つ上で、院とかじゃなくて、一浪はして大学に入って、え留年して。,315
JM093,<ds>あー</ds>。,315
JM052,で早期卒業で卒業していま、車運転してるーみたいなね。,315
JM093,<ds>はい</ds><ds>はい</ds><ds>はい</ds>。,315
JM052,な人がー、全然知らなくて。 あん、<ds>えっ</ds>、2個上だったの、みたいな、,315
JM093,<ds>うーん</ds>,315
JM052,こう、なりつつー、さらにー、次に入ってきたの、さんば、2番目だったか番目に来た人は大学院だったんで、また2個上で、,315
JM093,<ds>あー</ds>,315
JM052,としうえしかいねーなー、ここーって。 でそのー、内定先でー、なんかめちゃめちゃ今はやってるもんがあってー。,315
JM093,はやってるもの?。,315
JM052,<ds>そう</ds>、もう持ってるんすよね、今。 はやってるものがあってー。,315
JM093,はやってるもの?。,315
JM052,これがまさかのはやってるっていう。 これなんすよ。,315
JM093,<ds>えー</ds>っ。,315
JM052,<ds>そのー</ds>、大学院の人がー、競技用の持ってて、酔った席でー。,315
JM093,きよっ競技用。,315
JM052,いやなん、人事部とか社員さんがいるなかで飲んでるときに取り出してー、ちよっ混ぜてくださいよとか言って混ぜてー、40秒ぐらいで組み立てて。,315
JM093,<ds>へえー</ds>。,315
JM052,でこれをぼくはー、同期をこう間近で見てると、“<ds>えっ</ds>、かっけえ‘かっこいい’”ってなってー、,315
JM093,ほー,315
JM052,みんなアマゾンでポチってー、みんなやり始めるっていう、もう。,315
JM093,<ds>いや</ds>、それはかっこいいなー。,315
JM052,崩してみて。 おれ、ちなみに、,315
JM052,これ、今月買いましたこれ。,315
JM093,<ds>あ</ds>、でもすげー‘すごい’やわらかい、もう。,315
JM052,結構高いんすよね、これ。,315
JM093,<ds>あっ</ds>、そーなん?。,315
JM052,2、000円くらいしたんすよ。,315
JM093,たかっ‘高い’。,315
JM052,正規品なんで。,315
JM093,<ds>あ</ds>、正規品とか。,315
JM052,シール、じゃなくって、タイルなんで。,315
JM093,<ds>あー</ds>。,315
JM052,よくある、ルービックキューブに一瞬こうシールはがしてはりなおすとか,315
JM093,<ds>はい</ds><ds>はい</ds><ds>はい</ds>,315
JM052,はがして組み直すの使えない、純正品っていう。,315
JM093,これおれ、たぶんおれ1面もそろえたことないですよ。,315
JM052,これね、やり方がすごい、あって。 説明書通りのやり方で、<ds>その</ds>、,315
JM093,説明書とかあるんすか。,315
JM052,<ds>あの</ds>、ちゃんと、く、直し方があって。 なんか最初にー、十字を作るんすよ。 したらこの青、自分は青で作るんですけどー、,315
JM093,<ds>はい</ds><ds>はい</ds>,315
JM052,ここの、真ん中って絶対変わんない位置なんすよ。,315
JM093,<ds>あー</ds>。,315
JM052,ということは、青と赤のやつがここにこなきゃいけないんですよ。 これもうなんか難しくなくてー。 こうしてー、3で戻ってくるみたいな。,315
JM093,<ds>へえー</ds>。,315
JM052,これをまず十字作るんですよ、これ。 これ結構、<ds>あのー</ds>、知らない人と話すときに、今だしにしてるっていう。,315
JM093,<ds>あー</ds>。,315
JM052,で難しく考えることもなく。 ここにあるからー、まずここに持ってきて。,315
JM093,<ds>はい</ds><ds>はい</ds><ds>はい</ds><ds>はい</ds>。,315
JM052,で、で、ここなら戻せですけど、ここだったらー、こう戻すとー、きれいに十字ができるんですよ。,315
JM093,<ds>うーん</ds>,315
JM052,今度はー、ここー、の、四隅埋めるんですけど、四隅がちょっとねー、探すのがめんどくさくて。,315
JM093,探すのが。,315
JM052,青あるじゃないすか。,315
JM093,<ds>うーん</ds>,315
JM052,で、白じゃないすか。 オレンジじゃないすか。 だって1個しかないんすよ。 こんなところにあるんすよ。,315
JM093,<ds>あー</ds>,315
JM052,で、面白いにー、<ds>あの</ds>、この位置に持ってくんですよ、この、持っていきたいとこの位置に持ってきてー、こっからなんか、4回だけ動かすだけでここに入ってくるっていう。,315
JM093,<ds>へー</ds>。,315
JM052,右なんでー、1、って上に持ってきてここにいたいんで、3でここに持ってくると、入るんすよ。,315
JM093,ひえーっ。,315
JM052,間違えたな、ここなんか。 ここじゃねえな、ここだなっていう。 っていうのを、4回繰り返すだけなんすけど、ここもう、左なんでー、左に回して、持ってきてー、戻すだけで戻るっていう。,315
JM093,<ds>へー</ds>,315
JM052,これがー、ここまではー、けっこう、どうしてこうやんのかっていう動きがわかってればー、わかるんすけど、こっからがなかなかー面白いとこで。 こう押すと、これが完全1面なんすね。,315
JM093,<ds>へー</ds>っ、はやっ‘早い’。,315
JM052,ここまでは、超簡単なんですよ。,315
JM093,<ds>うん</ds>,315
JM052,さっきの動きを覚えると、今度ここに、いるときに黄色と赤ができて、,315
JM093,<ds>うーん</ds>,315
JM052,左、上、右、でさっきの動きするとー、みた、見覚えのある形になるんですよ。,315
JM093,ほお,315
JM052,さっきの形になるんでー、一緒に落とし込むっていう。 でこうすっとここに2面できるんでーちょっと作っていきますね。 これ面白いんだよな。 これをー、内定先の飲み会でー、人事部長とかの目の前でやるとかっこいいんですよ。,315
JM093,<ds>あー</ds>、ぱぱぱぱぱって。,315
JM052,<ds>えっ</ds>ってなって、しかもその、ちようど、50代くらいの人って、第一次のブームの、人なんでー。,315
JM093,<ds>あー</ds>、<ds>そうか</ds>。,315
JM052,すごく、<ds>あの</ds>、話題にも困らないしって、,315
JM093,<ds>うーん</ds>,315
JM052,これで2面ができます。,315
JM093,すげー‘すごい’なー。,315
JM052,でここのあとにー、ここの十字を作るんすけど、今度は<ds>あの</ds>、表面だけでいいんでー、こっからが結構作業ゲーでー、どうしてこうなんのっていうのがわからないっていう。 頭でわかんないって。 こう十字作ったあとにー、今度やっぱここ埋めるんですよ。,315
JM093,<ds>あー</ds>,315
JM052,これが、なかなか楽しい動きでー。 こう動かすとー、どんどん形が変わっていく、パターンなんですよこれ。 <ds>あの</ds>、あーる形にしたいっていうだけでー、,315
JM093,<ds>はい</ds><ds>はい</ds>,315
JM052,ある形になるまで永遠と試行錯誤して、この形にするんですよ。,315
JM093,<ds>へー</ds>,315
JM052,この、1個だけ埋まったとこで、やると、<ds>まあ</ds>こうなるじゃないですか。,315
JM093,<ds>あー</ds>,315
JM052,埋まるっていう。,315
JM093,<ds>えー</ds>、すげー‘すごい’。,315
JM052,で、四隅を埋めるんですけどー、この四隅埋める時もー、1個だけそろえて、の、残り全部揃ってない状態で、こっからが難しいのがー、下を動かさなきゃいけないんですよ。,315
JM093,<ds>あー</ds>。,315
JM052,で戻ると。,315
JM093,すげー‘すごい’。,315
JM052,これ、4日‘よっか’で覚えましたもん。,315
JM093,<ds>えー</ds>。,315
JM052,4年生暇なんですよ。 これができるぐらい暇なんで、正月にー、買ってー、ずっとこれやって覚えて、,315
JM093,すげー‘すごい’。,315
JM052,暇っていう。 卒論も終わってたんでー、,315
JM093,<ds>あー</ds>、<ds>そうか</ds>,315
JM052,暇っていう。,315
JM093,暇。,315
JM052,卒論がそう、12月の、ときに提出だったんでー、,315
JM093,<ds>あー</ds>,315
JM052,暇と。 卒論あるあるーは、やっぱり、提出2週間ぐらいんなってやっとみんな本気出すっていう。,315
JM093,<ds>あ</ds>、<ds>そうなの</ds>?。 やっぱみんなそうなんだ。,315
JM052,やっぱみんなやらないんすよー。,315
JM093,<ds>あー</ds>,315
JM052,テーマ決まって1年書く期間あっても正直やらない。,315
JM093,逆に1年あるからなーみたいな。,315
JM052,<ds>あ</ds>、まだ大丈夫、まだ大丈夫、面倒くさい、まだ大丈夫、まだ大丈夫、ちよサークル行ってくる、まだ大丈夫、サークル行ってくる、で、で、やばくね、ってなる。,315
JM093,<ds>ん</ds>ふふっふふふっ。,315
JM052,なって、結構そうでうすね、にし、提出2週間前でー、<ds>え</ds>、字2万字なんですけど基本的に、だいたい,315
JM093,<ds>あー</ds>,315
JM052,2万字。,315
